image_path,question,answer
jpg/image_01141.jpg,Is this a Lotus?,No
jpg/image_01142.jpg,What is the name of this flower?,Orchid
jpg/image_01142.jpg,What color are the petals?,Purple
jpg/image_01142.jpg,How many petals are visible?,Five
jpg/image_01142.jpg,Does this flower have pointed petals?,No
jpg/image_01142.jpg,Is this a Orchid?,Yes
jpg/image_01142.jpg,Is this a Daisy?,No
jpg/image_01143.jpg,What is the name of this flower?,Orchid
jpg/image_01143.jpg,What color are the petals?,Purple
jpg/image_01143.jpg,How many petals are visible?,Five
jpg/image_01143.jpg,Does this flower have pointed petals?,No
jpg/image_01143.jpg,Is this a Orchid?,Yes
jpg/image_01143.jpg,Is this a Sunflower?,No
jpg/image_01144.jpg,What is the name of this flower?,Orchid
jpg/image_01144.jpg,What color are the petals?,Purple
jpg/image_01144.jpg,How many petals are visible?,Five
jpg/image_01144.jpg,Does this flower have pointed petals?,No
jpg/image_01144.jpg,Is this a Orchid?,Yes
jpg/image_01144.jpg,Is this a Lily?,No
jpg/image_01145.jpg,What is the name of this flower?,Orchid
jpg/image_01145.jpg,What color are the petals?,Purple
jpg/image_01145.jpg,How many petals are visible?,Five
jpg/image_01145.jpg,Does this flower have pointed petals?,No
jpg/image_01145.jpg,Is this a Orchid?,Yes
jpg/image_01145.jpg,Is this a Rose?,No
jpg/image_01146.jpg,What is the name of this flower?,Orchid
jpg/image_01146.jpg,What color are the petals?,Purple
jpg/image_01146.jpg,How many petals are visible?,Five
jpg/image_01146.jpg,Does this flower have pointed petals?,No
jpg/image_01146.jpg,Is this a Orchid?,Yes
jpg/image_01146.jpg,Is this a Sunflower?,No
jpg/image_01147.jpg,What is the name of this flower?,Orchid
jpg/image_01147.jpg,What color are the petals?,Purple
jpg/image_01147.jpg,How many petals are visible?,Five
jpg/image_01147.jpg,Does this flower have pointed petals?,No
jpg/image_01147.jpg,Is this a Orchid?,Yes
jpg/image_01147.jpg,Is this a Rose?,No
jpg/image_01148.jpg,What is the name of this flower?,Orchid
jpg/image_01148.jpg,What color are the petals?,Purple
jpg/image_01148.jpg,How many petals are visible?,Five
jpg/image_01148.jpg,Does this flower have pointed petals?,No
jpg/image_01148.jpg,Is this a Orchid?,Yes
jpg/image_01148.jpg,Is this a Daffodil?,No
jpg/image_01149.jpg,What is the name of this flower?,Orchid
jpg/image_01149.jpg,What color are the petals?,Purple
jpg/image_01149.jpg,How many petals are visible?,Five
jpg/image_01149.jpg,Does this flower have pointed petals?,No
jpg/image_01149.jpg,Is this a Orchid?,Yes
jpg/image_01149.jpg,Is this a Tulip?,No
jpg/image_01150.jpg,What is the name of this flower?,Orchid
jpg/image_01150.jpg,What color are the petals?,Purple
jpg/image_01150.jpg,How many petals are visible?,Five
jpg/image_01150.jpg,Does this flower have pointed petals?,No
jpg/image_01150.jpg,Is this a Orchid?,Yes
jpg/image_01150.jpg,Is this a Daffodil?,No
jpg/image_01151.jpg,What is the name of this flower?,Orchid
jpg/image_01151.jpg,What color are the petals?,Purple
jpg/image_01151.jpg,How many petals are visible?,Five
jpg/image_01151.jpg,Does this flower have pointed petals?,No
jpg/image_01151.jpg,Is this a Orchid?,Yes
jpg/image_01151.jpg,Is this a Rose?,No
jpg/image_01152.jpg,What is the name of this flower?,Orchid
jpg/image_01152.jpg,What color are the petals?,Purple
jpg/image_01152.jpg,How many petals are visible?,Five
jpg/image_01152.jpg,Does this flower have pointed petals?,No
jpg/image_01152.jpg,Is this a Orchid?,Yes
jpg/image_01152.jpg,Is this a Sunflower?,No
jpg/image_01153.jpg,What is the name of this flower?,Orchid
jpg/image_01153.jpg,What color are the petals?,Purple
jpg/image_01153.jpg,How many petals are visible?,Five
jpg/image_01153.jpg,Does this flower have pointed petals?,No
jpg/image_01153.jpg,Is this a Orchid?,Yes
jpg/image_01153.jpg,Is this a Daisy?,No
jpg/image_01154.jpg,What is the name of this flower?,Orchid
jpg/image_01154.jpg,What color are the petals?,Purple
jpg/image_01154.jpg,How many petals are visible?,Five
jpg/image_01154.jpg,Does this flower have pointed petals?,No
jpg/image_01154.jpg,Is this a Orchid?,Yes
jpg/image_01154.jpg,Is this a Rose?,No
jpg/image_01155.jpg,What is the name of this flower?,Orchid
jpg/image_01155.jpg,What color are the petals?,Purple
jpg/image_01155.jpg,How many petals are visible?,Five
jpg/image_01155.jpg,Does this flower have pointed petals?,No
jpg/image_01155.jpg,Is this a Orchid?,Yes
jpg/image_01155.jpg,Is this a Sunflower?,No
jpg/image_01156.jpg,What is the name of this flower?,Orchid
jpg/image_01156.jpg,What color are the petals?,Purple
jpg/image_01156.jpg,How many petals are visible?,Five
jpg/image_01156.jpg,Does this flower have pointed petals?,No
jpg/image_01156.jpg,Is this a Orchid?,Yes
jpg/image_01156.jpg,Is this a Marigold?,No
jpg/image_01157.jpg,What is the name of this flower?,Orchid
jpg/image_01157.jpg,What color are the petals?,Purple
jpg/image_01157.jpg,How many petals are visible?,Five
jpg/image_01157.jpg,Does this flower have pointed petals?,No
jpg/image_01157.jpg,Is this a Orchid?,Yes
jpg/image_01157.jpg,Is this a Lotus?,No
jpg/image_01158.jpg,What is the name of this flower?,Orchid
jpg/image_01158.jpg,What color are the petals?,Purple
jpg/image_01158.jpg,How many petals are visible?,Five
jpg/image_01158.jpg,Does this flower have pointed petals?,No
jpg/image_01158.jpg,Is this a Orchid?,Yes
jpg/image_01158.jpg,Is this a Lily?,No
jpg/image_01159.jpg,What is the name of this flower?,Orchid
jpg/image_01159.jpg,What color are the petals?,Purple
jpg/image_01159.jpg,How many petals are visible?,Five
jpg/image_01159.jpg,Does this flower have pointed petals?,No
jpg/image_01159.jpg,Is this a Orchid?,Yes
jpg/image_01159.jpg,Is this a Lily?,No
jpg/image_01160.jpg,What is the name of this flower?,Orchid
jpg/image_01160.jpg,What color are the petals?,Purple
jpg/image_01160.jpg,How many petals are visible?,Five
jpg/image_01160.jpg,Does this flower have pointed petals?,No
jpg/image_01160.jpg,Is this a Orchid?,Yes
jpg/image_01160.jpg,Is this a Hibiscus?,No
jpg/image_01161.jpg,What is the name of this flower?,Orchid
jpg/image_01161.jpg,What color are the petals?,Purple
jpg/image_01161.jpg,How many petals are visible?,Five
jpg/image_01161.jpg,Does this flower have pointed petals?,No
jpg/image_01161.jpg,Is this a Orchid?,Yes
jpg/image_01161.jpg,Is this a Hibiscus?,No
jpg/image_01162.jpg,What is the name of this flower?,Orchid
jpg/image_01162.jpg,What color are the petals?,Purple
jpg/image_01162.jpg,How many petals are visible?,Five
jpg/image_01162.jpg,Does this flower have pointed petals?,No
jpg/image_01162.jpg,Is this a Orchid?,Yes
jpg/image_01162.jpg,Is this a Daffodil?,No
jpg/image_01163.jpg,What is the name of this flower?,Orchid
jpg/image_01163.jpg,What color are the petals?,Purple
jpg/image_01163.jpg,How many petals are visible?,Five
jpg/image_01163.jpg,Does this flower have pointed petals?,No
jpg/image_01163.jpg,Is this a Orchid?,Yes
jpg/image_01163.jpg,Is this a Lotus?,No
jpg/image_01164.jpg,What is the name of this flower?,Orchid
jpg/image_01164.jpg,What color are the petals?,Purple
jpg/image_01164.jpg,How many petals are visible?,Five
jpg/image_01164.jpg,Does this flower have pointed petals?,No
jpg/image_01164.jpg,Is this a Orchid?,Yes
jpg/image_01164.jpg,Is this a Lily?,No
jpg/image_01165.jpg,What is the name of this flower?,Orchid
jpg/image_01165.jpg,What color are the petals?,Purple
jpg/image_01165.jpg,How many petals are visible?,Five
jpg/image_01165.jpg,Does this flower have pointed petals?,No
jpg/image_01165.jpg,Is this a Orchid?,Yes
jpg/image_01165.jpg,Is this a Hibiscus?,No
jpg/image_01166.jpg,What is the name of this flower?,Orchid
jpg/image_01166.jpg,What color are the petals?,Purple
jpg/image_01166.jpg,How many petals are visible?,Five
jpg/image_01166.jpg,Does this flower have pointed petals?,No
jpg/image_01166.jpg,Is this a Orchid?,Yes
jpg/image_01166.jpg,Is this a Lotus?,No
jpg/image_01167.jpg,What is the name of this flower?,Orchid
jpg/image_01167.jpg,What color are the petals?,Purple
jpg/image_01167.jpg,How many petals are visible?,Five
jpg/image_01167.jpg,Does this flower have pointed petals?,No
jpg/image_01167.jpg,Is this a Orchid?,Yes
jpg/image_01167.jpg,Is this a Tulip?,No
jpg/image_01168.jpg,What is the name of this flower?,Orchid
jpg/image_01168.jpg,What color are the petals?,Purple
jpg/image_01168.jpg,How many petals are visible?,Five
jpg/image_01168.jpg,Does this flower have pointed petals?,No
jpg/image_01168.jpg,Is this a Orchid?,Yes
jpg/image_01168.jpg,Is this a Rose?,No
jpg/image_01169.jpg,What is the name of this flower?,Orchid
jpg/image_01169.jpg,What color are the petals?,Purple
jpg/image_01169.jpg,How many petals are visible?,Five
jpg/image_01169.jpg,Does this flower have pointed petals?,No
jpg/image_01169.jpg,Is this a Orchid?,Yes
jpg/image_01169.jpg,Is this a Lotus?,No
jpg/image_01170.jpg,What is the name of this flower?,Orchid
jpg/image_01170.jpg,What color are the petals?,Purple
jpg/image_01170.jpg,How many petals are visible?,Five
jpg/image_01170.jpg,Does this flower have pointed petals?,No
jpg/image_01170.jpg,Is this a Orchid?,Yes
jpg/image_01170.jpg,Is this a Daisy?,No
jpg/image_01171.jpg,What is the name of this flower?,Orchid
jpg/image_01171.jpg,What color are the petals?,Purple
jpg/image_01171.jpg,How many petals are visible?,Five
jpg/image_01171.jpg,Does this flower have pointed petals?,No
jpg/image_01171.jpg,Is this a Orchid?,Yes
jpg/image_01171.jpg,Is this a Hibiscus?,No
jpg/image_01172.jpg,What is the name of this flower?,Orchid
jpg/image_01172.jpg,What color are the petals?,Purple
jpg/image_01172.jpg,How many petals are visible?,Five
jpg/image_01172.jpg,Does this flower have pointed petals?,No
jpg/image_01172.jpg,Is this a Orchid?,Yes
jpg/image_01172.jpg,Is this a Rose?,No
jpg/image_01173.jpg,What is the name of this flower?,Orchid
jpg/image_01173.jpg,What color are the petals?,Purple
jpg/image_01173.jpg,How many petals are visible?,Five
jpg/image_01173.jpg,Does this flower have pointed petals?,No
jpg/image_01173.jpg,Is this a Orchid?,Yes
jpg/image_01173.jpg,Is this a Rose?,No
jpg/image_01174.jpg,What is the name of this flower?,Orchid
jpg/image_01174.jpg,What color are the petals?,Purple
jpg/image_01174.jpg,How many petals are visible?,Five
jpg/image_01174.jpg,Does this flower have pointed petals?,No
jpg/image_01174.jpg,Is this a Orchid?,Yes
jpg/image_01174.jpg,Is this a Hibiscus?,No
jpg/image_01175.jpg,What is the name of this flower?,Orchid
jpg/image_01175.jpg,What color are the petals?,Purple
jpg/image_01175.jpg,How many petals are visible?,Five
jpg/image_01175.jpg,Does this flower have pointed petals?,No
jpg/image_01175.jpg,Is this a Orchid?,Yes
jpg/image_01175.jpg,Is this a Marigold?,No
jpg/image_01176.jpg,What is the name of this flower?,Orchid
jpg/image_01176.jpg,What color are the petals?,Purple
jpg/image_01176.jpg,How many petals are visible?,Five
jpg/image_01176.jpg,Does this flower have pointed petals?,No
jpg/image_01176.jpg,Is this a Orchid?,Yes
jpg/image_01176.jpg,Is this a Marigold?,No
jpg/image_01177.jpg,What is the name of this flower?,Orchid
jpg/image_01177.jpg,What color are the petals?,Purple
jpg/image_01177.jpg,How many petals are visible?,Five
jpg/image_01177.jpg,Does this flower have pointed petals?,No
jpg/image_01177.jpg,Is this a Orchid?,Yes
jpg/image_01177.jpg,Is this a Lily?,No
jpg/image_01178.jpg,What is the name of this flower?,Orchid
jpg/image_01178.jpg,What color are the petals?,Purple
jpg/image_01178.jpg,How many petals are visible?,Five
jpg/image_01178.jpg,Does this flower have pointed petals?,No
jpg/image_01178.jpg,Is this a Orchid?,Yes
jpg/image_01178.jpg,Is this a Hibiscus?,No
jpg/image_01179.jpg,What is the name of this flower?,Orchid
jpg/image_01179.jpg,What color are the petals?,Purple
jpg/image_01179.jpg,How many petals are visible?,Five
jpg/image_01179.jpg,Does this flower have pointed petals?,No
jpg/image_01179.jpg,Is this a Orchid?,Yes
jpg/image_01179.jpg,Is this a Hibiscus?,No
jpg/image_01180.jpg,What is the name of this flower?,Orchid
jpg/image_01180.jpg,What color are the petals?,Purple
jpg/image_01180.jpg,How many petals are visible?,Five
jpg/image_01180.jpg,Does this flower have pointed petals?,No
jpg/image_01180.jpg,Is this a Orchid?,Yes
jpg/image_01180.jpg,Is this a Lily?,No
jpg/image_01181.jpg,What is the name of this flower?,Orchid
jpg/image_01181.jpg,What color are the petals?,Purple
jpg/image_01181.jpg,How many petals are visible?,Five
jpg/image_01181.jpg,Does this flower have pointed petals?,No
jpg/image_01181.jpg,Is this a Orchid?,Yes
jpg/image_01181.jpg,Is this a Lily?,No
jpg/image_01182.jpg,What is the name of this flower?,Orchid
jpg/image_01182.jpg,What color are the petals?,Purple
jpg/image_01182.jpg,How many petals are visible?,Five
jpg/image_01182.jpg,Does this flower have pointed petals?,No
jpg/image_01182.jpg,Is this a Orchid?,Yes
jpg/image_01182.jpg,Is this a Daffodil?,No
jpg/image_01183.jpg,What is the name of this flower?,Orchid
jpg/image_01183.jpg,What color are the petals?,Purple
jpg/image_01183.jpg,How many petals are visible?,Five
jpg/image_01183.jpg,Does this flower have pointed petals?,No
jpg/image_01183.jpg,Is this a Orchid?,Yes
jpg/image_01183.jpg,Is this a Sunflower?,No
jpg/image_01184.jpg,What is the name of this flower?,Orchid
jpg/image_01184.jpg,What color are the petals?,Purple
jpg/image_01184.jpg,How many petals are visible?,Five
jpg/image_01184.jpg,Does this flower have pointed petals?,No
jpg/image_01184.jpg,Is this a Orchid?,Yes
jpg/image_01184.jpg,Is this a Lily?,No
jpg/image_01185.jpg,What is the name of this flower?,Orchid
jpg/image_01185.jpg,What color are the petals?,Purple
jpg/image_01185.jpg,How many petals are visible?,Five
jpg/image_01185.jpg,Does this flower have pointed petals?,No
jpg/image_01185.jpg,Is this a Orchid?,Yes
jpg/image_01185.jpg,Is this a Sunflower?,No
jpg/image_01186.jpg,What is the name of this flower?,Orchid
jpg/image_01186.jpg,What color are the petals?,Purple
jpg/image_01186.jpg,How many petals are visible?,Five
jpg/image_01186.jpg,Does this flower have pointed petals?,No
jpg/image_01186.jpg,Is this a Orchid?,Yes
jpg/image_01186.jpg,Is this a Daisy?,No
jpg/image_01187.jpg,What is the name of this flower?,Orchid
jpg/image_01187.jpg,What color are the petals?,Purple
jpg/image_01187.jpg,How many petals are visible?,Five
jpg/image_01187.jpg,Does this flower have pointed petals?,No
jpg/image_01187.jpg,Is this a Orchid?,Yes
jpg/image_01187.jpg,Is this a Lotus?,No
jpg/image_01188.jpg,What is the name of this flower?,Orchid
jpg/image_01188.jpg,What color are the petals?,Purple
jpg/image_01188.jpg,How many petals are visible?,Five
jpg/image_01188.jpg,Does this flower have pointed petals?,No
jpg/image_01188.jpg,Is this a Orchid?,Yes
jpg/image_01188.jpg,Is this a Daffodil?,No
jpg/image_01189.jpg,What is the name of this flower?,Orchid
jpg/image_01189.jpg,What color are the petals?,Purple
jpg/image_01189.jpg,How many petals are visible?,Five
jpg/image_01189.jpg,Does this flower have pointed petals?,No
jpg/image_01189.jpg,Is this a Orchid?,Yes
jpg/image_01189.jpg,Is this a Marigold?,No
jpg/image_01190.jpg,What is the name of this flower?,Orchid
jpg/image_01190.jpg,What color are the petals?,Purple
jpg/image_01190.jpg,How many petals are visible?,Five
jpg/image_01190.jpg,Does this flower have pointed petals?,No
jpg/image_01190.jpg,Is this a Orchid?,Yes
jpg/image_01190.jpg,Is this a Lotus?,No
jpg/image_01191.jpg,What is the name of this flower?,Orchid
jpg/image_01191.jpg,What color are the petals?,Purple
jpg/image_01191.jpg,How many petals are visible?,Five
jpg/image_01191.jpg,Does this flower have pointed petals?,No
jpg/image_01191.jpg,Is this a Orchid?,Yes
jpg/image_01191.jpg,Is this a Daisy?,No
jpg/image_01192.jpg,What is the name of this flower?,Orchid
jpg/image_01192.jpg,What color are the petals?,Purple
jpg/image_01192.jpg,How many petals are visible?,Five
jpg/image_01192.jpg,Does this flower have pointed petals?,No
jpg/image_01192.jpg,Is this a Orchid?,Yes
jpg/image_01192.jpg,Is this a Hibiscus?,No
jpg/image_01193.jpg,What is the name of this flower?,Orchid
jpg/image_01193.jpg,What color are the petals?,Purple
jpg/image_01193.jpg,How many petals are visible?,Five
jpg/image_01193.jpg,Does this flower have pointed petals?,No
jpg/image_01193.jpg,Is this a Orchid?,Yes
jpg/image_01193.jpg,Is this a Lotus?,No
jpg/image_01194.jpg,What is the name of this flower?,Orchid
jpg/image_01194.jpg,What color are the petals?,Purple
jpg/image_01194.jpg,How many petals are visible?,Five
jpg/image_01194.jpg,Does this flower have pointed petals?,No
jpg/image_01194.jpg,Is this a Orchid?,Yes
jpg/image_01194.jpg,Is this a Marigold?,No
jpg/image_01195.jpg,What is the name of this flower?,Orchid
jpg/image_01195.jpg,What color are the petals?,Purple
jpg/image_01195.jpg,How many petals are visible?,Five
jpg/image_01195.jpg,Does this flower have pointed petals?,No
jpg/image_01195.jpg,Is this a Orchid?,Yes
jpg/image_01195.jpg,Is this a Lily?,No
jpg/image_01196.jpg,What is the name of this flower?,Orchid
jpg/image_01196.jpg,What color are the petals?,Purple
jpg/image_01196.jpg,How many petals are visible?,Five
jpg/image_01196.jpg,Does this flower have pointed petals?,No
jpg/image_01196.jpg,Is this a Orchid?,Yes
jpg/image_01196.jpg,Is this a Lily?,No
jpg/image_01197.jpg,What is the name of this flower?,Orchid
jpg/image_01197.jpg,What color are the petals?,Purple
jpg/image_01197.jpg,How many petals are visible?,Five
jpg/image_01197.jpg,Does this flower have pointed petals?,No
